标签名,标签ID,接口报告总稿件数,BV号,标题,播放量,评论数_reply,弹幕数,时长秒,UP主MID,UP主昵称,页码_抓取时
名侦探柯南,8881,1000,BV196ReBsE8v,世良真纯，是你嘛？,100,1,0,12,3546847152966239,柯学爱好者666,10
名侦探柯南,8881,1000,BV1vpRABiExK,【日常】爱不是消失了，只是那片空地，再也挤不出更多空间来容纳这份爱的载体了……,748,1,0,143,7104258,Carol乐天,10
名侦探柯南,8881,1000,BV1CARvBzEk6,评分9.8！柯南最意难平之作！97细节讲解柯南经典案件《杀意源自咖啡之香》！！,60358,127,97,1271,107633687,97年的王长歌,10
名侦探柯南,8881,1000,BV1pKRvBBEKc,祝 柯南（工藤新一）生日快乐！～,107,0,0,87,1415719671,万能柯学家,10
名侦探柯南,8881,1000,BV1HKRvBBEMM,帅,7,0,0,9,3546726906464917,11还不饿,10
名侦探柯南,8881,1000,BV16MRvBKEnb,柯南里这些主角的秘密你都知道吗？,31546,9,0,130,252120138,你的小萌先生,10
名侦探柯南,8881,1000,BV1cMRvBTE6X,工藤新一VS犬夜叉 ！【超帅男主】,173,9,0,18,3546812189247796,永远爱犬薇新兰小系统,10
名侦探柯南,8881,1000,BV1CARvBzEkp,工藤新一/江户川柯南生日快乐！一大波贺图,267,3,1,24,1344754054,新兰咖喱酱,10
名侦探柯南,8881,1000,BV1kARvBzEyY,工藤新一 祝你生日快乐！【工藤新一 】,39,4,1,9,3546674108565626,我是茗夏团小怡吖,10
名侦探柯南,8881,1000,BV1f3RvBPEcg,生日快乐新一，祝永远的17岁,153,1,0,12,3493293174295526,手工匠糖糖,10
名侦探柯南,8881,1000,BV129ReB1Ek9,工藤新一(江户川柯南)生贺《像个笨蛋一样》,92,0,1,10,3546801277766149,被名柯被刺的尘木,10
名侦探柯南,8881,1000,BV129ReB1ER6,工藤新一(江户川柯南)生贺！《像个笨蛋一样》,192,0,0,17,3546801277766149,被名柯被刺的尘木,10
名侦探柯南,8881,1000,BV1tDReBUEWe,祝大侦探工藤新一生日快乐！,6,0,0,8,3691011039562608,Weslie_喜胜,10
名侦探柯南,8881,1000,BV1mXReBjEsa,生日快乐小柯南,137,0,0,49,541206923,菠萝菠萝包波,10
名侦探柯南,8881,1000,BV1NoReByEU2,今天的身份是-宝藏猎人兰！,433,14,7,207,23200821,6个YB-滚筒洗衣机版,10
名侦探柯南,8881,1000,BV11fReBGESQ,小兰死舍,133,4,0,21,3494375988398562,咪咪制服,10
名侦探柯南,8881,1000,BV1KfReBVEnS,一见钟情吗？。。,189,1,0,103,3691009703676861,天星埋,10
名侦探柯南,8881,1000,BV1ghRvBHE4j,新一，生日快乐,132,1,0,20,3494360052140085,清泠不是清冷,10
名侦探柯南,8881,1000,BV18tRvBpEB1,世良真的太帅了,188,0,0,15,3493142141602009,yiiyiiiyi,10
名侦探柯南,8881,1000,BV1hbRvBQEGU,看看50快的柯南拼装模型怎么样,3404,39,3,107,3546635367876956,花儿备忘录,10
名侦探柯南,8881,1000,BV11BRvB1EWn,【超级无敌大阿东】新作上线，快来看看！,4,0,0,10,3706975309269728,超级无敌大阿东,11
名侦探柯南,8881,1000,BV1Ak9BB2Eki,【乱配日常】生日贺<名侦探柯南>名场面之引爆摩天楼 属于我们命运的红线,1850,1,0,46,3546644985415892,阿竹不理人,11
名侦探柯南,8881,1000,BV1tvRvBmEnn,祝我们工藤新一/平成时代的救世主/东京的福尔摩斯/名侦探生日快乐啦,540,2,0,308,3493137727097653,江户川柯南AX4869XX,11
名侦探柯南,8881,1000,BV14vRvBmEGV,工藤新一生日快乐oo,2,0,0,10,3632317142666122,隱爷客少爷之_,11
名侦探柯南,8881,1000,BV1LERvB8EcC,柯南里最惨受害者！只是因为太过优秀而被同事嫉妒杀害,1336,2,0,388,1159123933,加盐电影,11
名侦探柯南,8881,1000,BV1i7RvBFEXf,新一生日快乐,9,0,0,9,506489172,天添诶,11
名侦探柯南,8881,1000,BV1XxRvB9EMe,秀逗博士5,13,0,0,1535,19154393,爱囤货的大梨子,11
名侦探柯南,8881,1000,BV1EdRvBPEuM,日本动画【推理要在晚餐后】(2025)【新片上线】,0,0,0,68,3546827194370056,咖啡君本人,11
名侦探柯南,8881,1000,BV1ZoRvBYEhj,祝工藤新一生日快乐,145,1,0,40,1174981387,cn_希腊的风,11
名侦探柯南,8881,1000,BV1joRvBYE5U,我柯真帅,3,0,0,6,3546562619771145,本人路人乙,11
名侦探柯南,8881,1000,BV1joRvBYEnE,哀在M29的重要发挥又是技术支援吗,485,0,0,101,16219537,絶対女王,11
名侦探柯南,8881,1000,BV1EXRvBKEb6,大侦探，生日快乐,5,0,0,10,3706968682269326,356A,11
名侦探柯南,8881,1000,BV1ewRiBFEqQ,[柯哀] “深渊相遇，余生相伴，彼此胜过万千情话”,300,0,0,148,3546571180346003,兰散不懒散,11
名侦探柯南,8881,1000,BV1jfRvBwEk4,名侦探柯南寻找真相第一弹盲抽B赏开盒,367,3,0,29,4881167,Harukaはるか,11
名侦探柯南,8881,1000,BV1LfRvBwEqa,盘点名侦探柯南里宝石的现实原型（2）,1387,2,1,74,3706970469042616,钱嘉彤,11
名侦探柯南,8881,1000,BV1pCRvBGE4A,推理是他的信仰，善良是他的底色。不管前路多少黑暗诡谲，他总会带着光亮，撕开所有伪装。,31,0,0,173,108555824,周周送祝福,11
名侦探柯南,8881,1000,BV1HSRvBuEKv,名侦探柯南，福利名场面，我只是发一下，请别骂我，因为和柜子学校合作,93,4,0,234,3632319629887751,纣骜不驯,11
名侦探柯南,8881,1000,BV16DRvBqEi2,工藤新一生日快乐！,43,1,0,15,3706953658272360,我cn都被占有点意思,11
名侦探柯南,8881,1000,BV1rDRvBqEKf,大侦探新一生日快乐,8,0,0,10,3706953658272360,我cn都被占有点意思,11
名侦探柯南,8881,1000,BV1cPRYBwEwD,灰原哀-可爱少女,421,9,0,80,3690974712695609,断桥残雪2025,11
名侦探柯南,8881,1000,BV1rPRYBcEnk,生日快乐！工藤新一,149,4,0,27,3632303653783894,偏若风凝,12
名侦探柯南,8881,1000,BV1kwRYBaEid,生日快乐！工藤新一,78,0,1,24,3632303653783894,偏若风凝,12
名侦探柯南,8881,1000,BV1rwRYBaEgN,B l u e.,118,1,0,121,510627547,Yexing3,12
名侦探柯南,8881,1000,BV1wwRYBYEBw,名偵探柯南 -背景音樂,142,0,0,108,3494361174116554,Cludobia,12
名侦探柯南,8881,1000,BV1BMRcBME6P,工藤新一生贺 | 我推の侦探,415,14,6,79,16034907,米花町赛博电子羊咩咩,12
名侦探柯南,8881,1000,BV12QRaBuEFV,新一君生日快乐！,45,3,0,12,3546824480655735,初兰の奈洛,12
名侦探柯南,8881,1000,BV1fT9fBcEmx,毛利兰,396,2,0,50,3461562249513584,星X壁纸,12
名侦探柯南,8881,1000,BV1mSRaB6Eze,毛利兰生日预热倒计时day14～,105,5,0,24,699161068,说晚晚安安,12
名侦探柯南,8881,1000,BV1wfRaBvEd2,追了这么久你舍得吗……？,310,2,0,17,3690995998788031,会做梦的一只猫,12
名侦探柯南,8881,1000,BV11A99BbEQ3,5月4日工藤新一生日快乐！（大侦探快点变回来吧）,310,6,1,14,3546867105270682,星子莞女怜,12
名侦探柯南,8881,1000,BV1ydRaBiEiF,新兰（决别书）,236,5,1,36,3546848987974257,Mason1101,12
名侦探柯南,8881,1000,BV1b4RYBLEbi,祝新一/柯南生日快乐——【AI动画明星x6】生日祝福歌——0504生日向,462,7,0,229,281079010,YRBN影忍传媒,12
名侦探柯南,8881,1000,BV14eRYB6EKw,大侦探，生日快乐,160,2,0,16,688288995,怪盗KID不翻车,12
名侦探柯南,8881,1000,BV1B3RcBKEBz,江户川柯南/工藤新一 ²⁰²⁶/₀₅.₀₄ 生日快乐,611,6,0,220,123336778,-桃桃小猫咪-,12
名侦探柯南,8881,1000,BV1UhRYBkEL8,小哀海报,139,0,0,13,1679098651,沐诺阳小晚风,12
名侦探柯南,8881,1000,BV1xhRYBkE2Q,豆丁开箱vlog🫧°~安室透挂耳咖啡,39,0,0,28,510871630,豆丁杂货店妙想货车,12
名侦探柯南,8881,1000,BV1thRYBkE88,【ED还原】哆啦哀梦（确信）,545,7,1,138,1348366251,-Jessee-,12
名侦探柯南,8881,1000,BV1xhRYBkE2m,【新柯描改】生贺手书,186,10,0,29,3546939977108336,竈門炭治郎_Official,12
名侦探柯南,8881,1000,BV1vLRYBXEvT,【AI灰原哀】翻唱《泪桥》,323,10,0,228,501088282,剪一片灰云,12
名侦探柯南,8881,1000,BV1qGRYBREAH,柯南生日快乐 之前画的柯南随笔,233,9,0,45,640003183,IzzyMM,12
名侦探柯南,8881,1000,BV1aERYBDEhi,工藤新一生日快乐！,129,6,2,14,3546616747264933,小小侦探先生柯南,13
名侦探柯南,8881,1000,BV1XnRYBJEcB,赤安这一块,352,1,0,18,1387515608,澄上晚吟,13
名侦探柯南,8881,1000,BV1YnRYBJEuJ,夏天40度给我买个小太阳，这男朋友还能要吗？,178,0,0,27,2067545570,无心动漫剧场,13
名侦探柯南,8881,1000,BV1j9RYBoEqo,【工藤新一2026生贺】感谢你的出现,305,7,3,203,3494358777071687,天神信徒,13
名侦探柯南,8881,1000,BV1j9RYBoEjs,剪辑完过后笑了半天，结果发现是我推,17,0,0,14,3632314259081657,一小包洗衣粉,13
名侦探柯南,8881,1000,BV1fSRYBtE7V,新一生日快乐(*^^*),148,3,0,32,514900657,魇雷花缢龘鬿聻,13
名侦探柯南,8881,1000,BV1xqRcBEEJg,3DS《名侦探柯南：幻影狂诗曲》前日谈/邀请函,1708,3,0,329,21221871,湮没骑士の镇魂歌,13
名侦探柯南,8881,1000,BV1LoRcBvEUH,风水轮流转的三兄弟,506,13,0,16,9217318,工藤小新新丶,13
名侦探柯南,8881,1000,BV1jdRYBxEcE,生日快乐工藤新一&江户川柯南,55,2,0,51,3546769560439282,Dk-2077,13
名侦探柯南,8881,1000,BV1H6RYBiEsW,柯南主线讲解第111期——黑羽快斗与工藤新一、玛丽与灰原哀、伊知无我与赤井秀一 ，不仅在长相上很相似，而且性格更相似,155,0,0,223,351904314,Vladmir熙,13
名侦探柯南,8881,1000,BV1D2RFBpEjU,有人说黑狐王一开始夺舍的是小兰她妈，所以才一次又一次的放过小兰，进而成为黑狐帮圣女,71819,2,1,121,581659666,动漫推荐AM,13
名侦探柯南,8881,1000,BV1RN9CBjE7y,超燃现场之仓木麻衣-time after time~花舞う街で~神级现场,201,0,0,181,103257119,贩卖日落FM,13
名侦探柯南,8881,1000,BV1p6RYBiEUF,名柯高燃混剪,158,0,0,20,3706933181679681,转身是心痛,13
名侦探柯南,8881,1000,BV1rkRYBNEVk,工藤新一第32个17岁生日快乐！,12,2,0,81,3546616747264933,小小侦探先生柯南,13
名侦探柯南,8881,1000,BV1HkRYBNEJo,【名侦探柯南MMD】Masked bitcH【HB to 工藤新一（2026生贺）】,243,3,1,224,409781036,星羽_Hachimi布丁喵,13
名侦探柯南,8881,1000,BV1pkRYBNEzh,工藤新一&怪盗基德,191,0,0,15,3706933181679681,转身是心痛,13
名侦探柯南,8881,1000,BV1WzRYBTEmS,千面怪盗真的很帅呀！,142,1,0,15,3690977476741470,多奇猴,13
名侦探柯南,8881,1000,BV1JURYBcEnm,柯南联名彩护💜含哀酱的湿敷棉片和护发素,4144,19,0,153,344017151,混乱的子婧,13
名侦探柯南,8881,1000,BV1Dz9ZBJEXN,当你喜欢的角色变成兔女郎--佐藤美和子篇,259,1,0,20,188874643,七濑巧风SD,13
名侦探柯南,8881,1000,BV1pCRYBeEAZ,柯南被一群小孩无情嘲笑了,240,1,0,56,1308285353,杰丶方,13
名侦探柯南,8881,1000,BV1rf9ZBiEQU,【逗破次元壁】JOJO大战柯南，我卖鱼强是来米花町日行一善的！,1438,5,1,210,489007432,玉虚龙宇君的小号,14
名侦探柯南,8881,1000,BV1wWReBTEyj,假如名柯有聊天群40,221,1,0,81,484884279,猫小白R,14
名侦探柯南,8881,1000,BV13NReBJEUf,我的少年，生日快乐,487,25,0,17,354602679,空明流光moonlight,14
名侦探柯南,8881,1000,BV1uLRPBcEH9,【柯怪e】视频加载中，速速查收惊喜！,78,0,0,11,3706982282299973,柯怪e,14
名侦探柯南,8881,1000,BV1uLRPBcEtm,【柯怪e】最新视频上线，求关注！,17,0,0,12,3706982282299973,柯怪e,14
名侦探柯南,8881,1000,BV1ujRPB8Epa,新一也是非常帅气,23,0,0,10,3706982282299973,柯怪e,14
名侦探柯南,8881,1000,BV1G39aBCEpQ,如果成长是一场旅行，那么总有些惊奇的际遇……,24434,566,259,81,3546874713737786,名侦探柯南中国官方,14
名侦探柯南,8881,1000,BV1ujRPB8Eeb,工藤新一生日快乐！,41,2,0,16,3706982282299973,柯怪e,14
名侦探柯南,8881,1000,BV1MjRPB8E6u,飞机即將降落时，迎接我们的确实密密麻麻的丧尸,236,1,0,549,3546871180036260,漫剧推文阁,14
名侦探柯南,8881,1000,BV1MjRPB8E9b,名柯粉都进来,102,2,0,12,3706982282299973,柯怪e,14
名侦探柯南,8881,1000,BV1SmRFBQEo3,《名侦探柯南：业火的向日葵》三版国语配音片段欣赏,973,5,26,179,306441674,国语满屋i声译人,14
名侦探柯南,8881,1000,BV15HRcB8EPo,【反柯哀】模仿新兰和毛利兰的二创有多可笑？柯南不喜欢灰原哀就只会吹单箭头了,1837,27,2,196,668727289,阴晴不定的官配党,14
名侦探柯南,8881,1000,BV1W6RcBjE5J,一脚足球，拿捏所有歹徒,273,1,0,100,9226730,周末动画片,14
名侦探柯南,8881,1000,BV1uVRPBaECk,[中字]柯南M29横滨国际电影节｜菅野祐悟现场演奏M29主旋律,1066,6,5,492,702964214,少卿大理寺,14
名侦探柯南,8881,1000,BV18VRPBaEfP,怪盗基德,163,0,0,85,3546954803972675,小w有点清凉,14
名侦探柯南,8881,1000,BV1KnRPBoEMh,高&佐之秘-这一块/.,23,0,0,26,3546923367664146,轩晨漫剪,14
名侦探柯南,8881,1000,BV1M7RPBfEnX,奔赴旅途风光，邂逅专属时刻，生日快乐！ #名侦探柯南 #柯南新一生日旅行 #江户川柯南 #工藤新一,100,0,0,12,3706954113354191,名侦探柯南Detect,14
名侦探柯南,8881,1000,BV1TJRPBtEeU,名侦探柯南正式入驻b站了,714,12,0,34,3706954113354191,名侦探柯南Detect,14
名侦探柯南,8881,1000,BV1JSRcBgE3H,其实你最美的样子我已经见到了,1181,5,0,16,471149924,香蕉船象鼻鱼,14
名侦探柯南,8881,1000,BV15PRPBBEw2,后人究竟是受了多大委屈啊！#第一集,81,0,0,98,3546700335548747,阿望看剧,14
名侦探柯南,8881,1000,BV1xRovBQEbm,【工藤新一生贺】藏于柯南  心是新一｜致永远的少年侦探,76,1,0,91,151134432,柑橘柑橘呀,15
名侦探柯南,8881,1000,BV1JJREB9EXf,灰原哀，OL套装,361,1,0,50,3461562249513584,星X壁纸,15
名侦探柯南,8881,1000,BV1ZiRPB1ERT,名侦探柯南笫1247集片尾曲,34,0,0,64,3546583828269512,地理学123,15
名侦探柯南,8881,1000,BV1NWRPBREmT,好想我回来啊,766,5,0,303,255126824,花海半岛,15
名侦探柯南,8881,1000,BV1WWRPBRES7,祝工藤新一生日快乐୧₍˄·͈༝·͈˄₎୨,30,1,0,18,3706945131251848,有兽焉辟邪与,15
名侦探柯南,8881,1000,BV11NRNBdEN2,【Wallpaper Engine】灰原哀系列,643,2,0,30,393876492,Rain゙゙゙,15
名侦探柯南,8881,1000,BV12cRNBbEuE,柯南没事爱好观察人类,666,8,0,102,2142944945,方冠杰,15
名侦探柯南,8881,1000,BV12wRNBZEbu,柯南其实更喜欢这家餐厅哦,1157,4,0,64,1308285353,杰丶方,15
名侦探柯南,8881,1000,BV1rgRNBpESL,平价灰原哀痛耳机分享吃谷人的电子吧唧 灰原哀痛耳机来啦！,2,1,0,76,507715905,喝了可乐耍酒疯的猫,15
名侦探柯南,8881,1000,BV1kgRNBpE7W,柯南皮套横滨国际电影节席2026 名侦探柯南 高速柯南皮套横滨国际电影节席2026 名侦探柯南 高速公路的堕天使 江户川柯南 高速公路的堕天使,175,2,0,272,1843751847,少年小兰姐姐,15
名侦探柯南,8881,1000,BV1vxRNBGE2o,名侦探柯南，美丽可爱的佐藤美和子,692,2,0,60,1285806983,孤独的天空Al,15
名侦探柯南,8881,1000,BV18iRNBvECe,大侄子我可是救过你命的人,1153,11,0,18,1118547480,伊伊毒,15
名侦探柯南,8881,1000,BV1vWRNBCEbq,大叔你钓鱼怎么用这么多鱼竿,543,3,0,87,3546947617032905,漫蛐蛐,15
名侦探柯南,8881,1000,BV1KF9QBXELW,祝新一第30个17芕生日快乐！🥳🥳🥳,214,9,0,181,3691005559704451,爱磕新兰的阿雅,15
名侦探柯南,8881,1000,BV1vERABuEBS,工藤新一江户川柯南生日快乐！！！,92,7,0,30,314524129,叩小浅,15
名侦探柯南,8881,1000,BV1PHRwBEENW,【王鸿儒】更新了一条视频，快来围观！,21,0,0,11,85230524,王鸿儒,15
名侦探柯南,8881,1000,BV1mZRwBXEPc,名侦探柯南 柯哀酱,447,1,0,108,3461572827547667,一根葱花蒜苗,15
名侦探柯南,8881,1000,BV1kKRAB7E1Q,26.5.4工藤新一/江户川柯南 生日快乐,226,3,0,243,778874,本命柯南一生推,15
名侦探柯南,8881,1000,BV14zRABREFP,小兰漫剪❗️❗️❗️（但是伯虎说）,176,5,0,23,3546848987974257,Mason1101,15
名侦探柯南,8881,1000,BV1YsRABNEid,穷玩车，富玩表，顶富还得柯南快跑,364,2,0,130,3546844883847446,爱修史的崔浩,15
名侦探柯南,8881,1000,BV1haRAB8EWd,……,2059,1,1,47,1732353792,狐狸还为成精,16
名侦探柯南,8881,1000,BV1dERABuEfM,[生贺]看我8岁小孩吊打所有人,234,11,0,10,2017968908,稚冰_终于开智版,16
名侦探柯南,8881,1000,BV1nQRAB2Edj,#名侦探柯南独眼的残像我的cp#上原由衣 #大和敢助 #敢由 高光时刻#动漫片段,202,0,0,102,3461572827547667,一根葱花蒜苗,16
名侦探柯南,8881,1000,BV1qoRABVE1e,[生贺]工藤新一生日快乐！,57,4,0,6,2017968908,稚冰_终于开智版,16
名侦探柯南,8881,1000,BV1qZRABkE5s,新一的愿望实现啦✨——生日快乐✧٩(ˊωˋ*)و✧,59,1,0,216,46777807,小懵不再是小懵,16
名侦探柯南,8881,1000,BV1ERRAByE6w,祝新一生日快乐！,149,4,0,116,498580797,QZH202015002,16
名侦探柯南,8881,1000,BV1tiRABoERA,【✮工藤新一2026稿件 live2D | 存档✮】,126,2,0,34,486051557,玻梨制品,16
名侦探柯南,8881,1000,BV1tiRABoEWV,【工藤新一2026谷阵视频版 | 存档】,57,1,0,94,486051557,玻梨制品,16
名侦探柯南,8881,1000,BV1biRABoEKz,【名侦探柯南】超甜的可爱周边！bilibiliGoods 名侦探柯南 岁时甜叙系列 蛋糕毛绒玩偶 miniQ毛绒挂件  马口铁徽章 亚克力立牌,1549,1,0,39,1111542062,园长别开箱,16
名侦探柯南,8881,1000,BV1CwRcBGEbC,【台配国语】吴文民在柯南TV配过小野大辅的两个角色,433,3,0,229,1488617659,瑪利歐路易吉,16
名侦探柯南,8881,1000,BV1D2RFBpEtv,名侦探柯南特色书皮收物开箱~（共13张~）,290,3,0,234,32737377,这里是小虎吖,16
名侦探柯南,8881,1000,BV1DmRFBQEN8,大侦探生日快乐，尽你所能的去追吧,528,8,1,17,3546931403950774,神人掌控者,16
名侦探柯南,8881,1000,BV1DyRFB9E5y,【新兰cos】生日快乐，新一,870,30,3,24,634310,-Asaca-,16
名侦探柯南,8881,1000,BV12XRFBEEBb,自M26开始 哀和直美在剧场版一直保持联络,418,1,0,119,16219537,絶対女王,16
名侦探柯南,8881,1000,BV1YHRcBbERe,【MV】名侦探柯南ED1：《STEP BY STEP》&《钢琴奏鸣曲《月光》杀人事件》,73,1,0,271,345928061,工藤家の小黑炭,16
名侦探柯南,8881,1000,BV1USRFBnEKC,一觉醒来竟睡成毛利兰,9,0,0,7,275477024,微笑着奥利给,16
名侦探柯南,8881,1000,BV1UDRFBSEU4,华强买瓜，但是各种电视剧DLC,5888,9,12,113,329503658,藤原妹红与豆腐店,16
名侦探柯南,8881,1000,BV1mSRFBnEob,9years｜关于你的1429点,768,14,2,48,1820475042,再碳骨知,16
名侦探柯南,8881,1000,BV1z3RcBKEnj,新兰漫剪,59,4,0,9,3546848987974257,Mason1101,16
名侦探柯南,8881,1000,BV1BuRcBqEsF,又到新一的生日 明年他能不能真正回归M30呢,143,6,0,72,16219537,絶対女王,16
名侦探柯南,8881,1000,BV12mokBzEom,祝新一大人——新殿 生❗️日❗️快❗️乐❗️,1720,41,13,176,3546848987974257,Mason1101,17
名侦探柯南,8881,1000,BV1GjoRBJEJT,“我再也不想扮演你了”[2026工藤新一/江户川柯南生贺]新兰刀子向手书,2942,47,11,93,3546846184081954,空白_期,17
名侦探柯南,8881,1000,BV1UDRFBSEqS,柯南道尔购入！,56,1,0,21,279775779,张上达,17
名侦探柯南,8881,1000,BV1QpRcBZEdd,名侦探柯神（16）,277,16,0,1132,3546980145956906,柯学推理之神,17
名侦探柯南,8881,1000,BV1apRcBZENu,工藤新一依旧17岁！祝工藤新一0504生日快乐！,108,7,1,8,3461575971179332,柯学馆,17
名侦探柯南,8881,1000,BV1asRcB4EMr,【柯哀】“你的脸上没有东西”,1033,6,26,86,3546854664964154,米米世界十年牢玩家,17
名侦探柯南,8881,1000,BV1vnRcBFEu4,她骂柯南“扫把星”，柯南却赖在她家不走？看懂之后我哭死……,2377,4,0,159,3546631758678270,雪梨小子,17
名侦探柯南,8881,1000,BV1eHRcBbExU,【工藤新一｜生贺】你的少年气是一尘不染的蔚蓝色,243,5,0,15,3461562899630678,Tomato拌糖,17
名侦探柯南,8881,1000,BV1ShRcBpExM,5.4 工藤新一/江户川柯南 生日，祝工藤新一江户川柯南生日快乐,242,7,1,48,549916462,樱花树下的叮当猫,17
名侦探柯南,8881,1000,BV1B3RcBKEB2,《柯南：开局捡漏妃英理，养成哀酱》顶尖赏金猎人神宫云因一枚神秘的秦皇古玉穿越到柯学的世界，凭借自身能力在黑衣组织混得风生水起，即将被赋予代号时突然诊断出了人格分,1384,7,0,227051,3493282925513556,网文学长,17
名侦探柯南,8881,1000,BV1BGRcBvEyX,名柯没有好惹的存在5-贝尔摩德,24,0,0,32,514900657,魇雷花缢龘鬿聻,17
名侦探柯南,8881,1000,BV16uRcBqEFY,工藤新一生日快乐,150,0,1,12,2147159062,蔡暄壹,17
名侦探柯南,8881,1000,BV1v7RcBwE1o,【工藤新一】大侦探第32个17岁生日快乐！2026.5.4,2405,67,24,80,1139159957,浪花大阪烧,17
名侦探柯南,8881,1000,BV1v7RcBwEz9,【柯南新品】bilibiliGoods岁时甜叙miniQ毛绒挂件,30,2,0,35,36212697,乌拉---,17
名侦探柯南,8881,1000,BV1eL9fBREWH,贝尔摩德，旗袍,358,2,0,50,3461562249513584,星X壁纸,17
名侦探柯南,8881,1000,BV1q5RcBPEuJ,很难相信这他们两个是一个人配的,1242,8,1,70,3546659290089690,拉贡士兵特,17
名侦探柯南,8881,1000,BV1i5RcBPEvr,《柯南》女子竟被锁进车里，做成汽车罐头活活憋死！,163098,213,211,170,1524554405,他说电影,17
名侦探柯南,8881,1000,BV179RcBqEN3,【混剪AMV】当我用工藤新一的声音给工藤新一庆生,459,9,0,239,323573704,阿连台长Captain-Tai,17
名侦探柯南,8881,1000,BV1j9RcBqEmE,【ピアノ採譜】劇場版 名探偵コナン 黒鉄の魚影(サブマリン) 主題歌 ⧸ 美しい鰭 - スピッツ 【tomochi_p】,58,0,0,208,619839138,月咏卡农,17
名侦探柯南,8881,1000,BV1EDRcBzEDx,三折拿下柯南盲盒！（话说我的麦很炸吗,180,0,0,85,85984769,晴绘荷,17
名侦探柯南,8881,1000,BV1EXRcBMEug,【柯南新品】bilibiliGoods岁时甜叙蛋糕毛绒玩偶,33,1,0,39,36212697,乌拉---,18
名侦探柯南,8881,1000,BV14vRcBSEoC,工藤新一（第32个）生日快乐！5.04,10,2,0,7,3706952045562279,MINYANROXI,18
名侦探柯南,8881,1000,BV1yqRcBEEa1,匿名投稿，战力对比，京极真VS超高校级的希望机器人,184,9,12,83,1619817734,Dsc919-雾切响子,18
名侦探柯南,8881,1000,BV1taRcBQE8z,【紫韵绘卷】更新啦，赶紧来围观吧！,8,0,0,22,3706963149981893,爱杨紫和磕cp,18
名侦探柯南,8881,1000,BV14eRcBnEpb,Decetive Conan 名偵探柯南 Alto Saxophone Cover,111,0,0,127,3493090239187621,SAXOKANG,18
名侦探柯南,8881,1000,BV1teRcBnE5Z,⚡我⚡要⚡恢⚡复⚡原⚡样⚡,457,1,0,71,1781374975,纸片路易吉,18
名侦探柯南,8881,1000,BV1srRcB1EKT,九块钱盲袋抽到的柯南的周边,29,1,1,13,3493297257450357,陆罗伦,18
名侦探柯南,8881,1000,BV11BRcBmEvp,可爱毛利兰,101,1,0,11,3706968554343357,轩仔不是轩xz,18
名侦探柯南,8881,1000,BV1s6RcBjE8h,柯南制裁猪妞,20,0,0,11,3706968554343357,轩仔不是轩xz,18
名侦探柯南,8881,1000,BV1tVRwB9EMA,柯南已推理出朗姆是胁田 还有必要安排他和黑田再见吗,652,2,0,127,16219537,絶対女王,18
名侦探柯南,8881,1000,BV1KERwBnEJA,A药烤焦了๐·°(৹˃̵﹏˂̵৹)°·๐,15,0,2,26,3461573894998188,季飘依青,18
名侦探柯南,8881,1000,BV1VFRwBYEQb,翻配台配版工藤新一 云霄飞车杀人事件,243,0,0,73,3493117441346019,飘飖兮风雪,18
名侦探柯南,8881,1000,BV1RFRwBYEjw,翻配图书馆杀人事件 津川馆长 童年阴影,26,0,0,104,3493117441346019,飘飖兮风雪,18
名侦探柯南,8881,1000,BV15FRwBYEfd,【AI天道茜】Dream × Dream,151,6,0,315,8735251,废品骑士,18
名侦探柯南,8881,1000,BV1VFRwBYEQ8,翻配 台配版工藤新一 新一抓捕基德,485,2,0,47,3493117441346019,飘飖兮风雪,18
名侦探柯南,8881,1000,BV1GwRwBwEhD,名侦探柯南台配 翻配工藤新一 回收开头,153,0,0,80,3493117441346019,飘飖兮风雪,18
名侦探柯南,8881,1000,BV1LfRcBPEQV,【日鱼吃瓜】名侦探柯南×名侦探津田，合作视频公开,683,4,0,56,404146783,霓虹鱼君,18
名侦探柯南,8881,1000,BV1gKRwBbEQU,我的人生一直很暗淡，知道你的出现，带来了星星和月亮,375,2,0,24,3690995998788031,会做梦的一只猫,18
名侦探柯南,8881,1000,BV1gTRwBZEgn,名侦探柯南第89集冷知识：首例特别篇改编,76,1,0,215,44623713,洛克Max,18
名侦探柯南,8881,1000,BV1VARwBhEH4,又是一期眼花缭乱的柯南积木大分享！😆,345,1,0,63,210254256,一颗氧化菠萝,18
名侦探柯南,8881,1000,BV1VNRwBFE3U,【名侦探柯南】最喜欢哪个？,601,42,18,28,3546827276159967,就是爱磕快青那咋了,19
名侦探柯南,8881,1000,BV1hn9fBHEQX,名侦探柯南第1247集片头曲,82,0,0,90,3546583828269512,地理学123,19
名侦探柯南,8881,1000,BV1a79fBWEdj,全世界都应该打直球^ω^,58,0,0,16,3706949508008200,扁罪,19
名侦探柯南,8881,1000,BV1Y79fBWE7Z,名侦探柯南第1246集片头曲歌曲是从第1集开始的只不过换了画面罢了,52,0,0,75,3546583828269512,地理学123,19
名侦探柯南,8881,1000,BV1aE9fBXE8E,童年阴影！小兰深夜看到贞子从电视爬出来,1071,1,0,483,1159123933,加盐电影,19
名侦探柯南,8881,1000,BV1tX9DBtECG,"""盘点动漫六大告白名场面""新兰世纪之吻！纯爱才是最温暖的告白!！",105554,7,6,246,451558438,奇妙影剪,19
