site,novel_id,title,createDate,bookmarkCount,userName,url,tags_joined,matched_characters_joined,primary_character_proxy
Pixiv,11677520,【夢箱5無配】女王様If　ドMな松田さんが新しいご主人様を作ったお話,2019-09-15T23:19:40+09:00,402,純,https://www.pixiv.net/novel/show.php?id=11677520,コナン夢 | オリ主 | 女主人公 | 女攻め | 松田陣平 | コナン夢小説300users入り,松田阵平,松田阵平
Pixiv,11677490,いつも寝ている少女は密かに噂になっているらしい,2019-09-15T23:14:54+09:00,715,ルナ@警察学校組中心に箱推し,https://www.pixiv.net/novel/show.php?id=11677490,警察学校組 | 降谷零 | 諸伏景光 | 萩原研二 | 松田陣平 | コナン夢,降谷零 | 诸伏景光 | 萩原研二 | 松田阵平,降谷零
Pixiv,11677470,まつだじんぺぇ(５)に求婚された,2019-09-15T23:12:28+09:00,2939,ちみっこ,https://www.pixiv.net/novel/show.php?id=11677470,コナン夢 | オリ主 | 松田陣平 | コナン夢小説100users入り | コナン夢小説1000users入り,松田阵平,松田阵平
Pixiv,11676627,彼は二度目の誕生日を迎える #４,2019-09-15T21:06:14+09:00,59,瑠依,https://www.pixiv.net/novel/show.php?id=11676627,コナン夢 | 松田陣平 | オリ主,松田阵平,松田阵平
Pixiv,11672753,成り行きで帰ったら添い寝を要求された,2019-09-15T00:04:15+09:00,518,あるま,https://www.pixiv.net/novel/show.php?id=11672753,コナン夢 | オリ主 | 松田陣平 | 降谷零,松田阵平 | 降谷零,松田阵平
Pixiv,11672667,逆行した組織の爆弾魔が爆処の妹になってしまった件10,2019-09-15T00:00:01+09:00,653,刹那,https://www.pixiv.net/novel/show.php?id=11672667,コナン夢 | 萩原研二 | 松田陣平 | 逆行,萩原研二 | 松田阵平,萩原研二
Pixiv,11672653,ケルト＆北欧系女子が征くDC世界６,2019-09-14T23:59:10+09:00,140,黎耀・狭由那,https://www.pixiv.net/novel/show.php?id=11672653,Fate/GrandOrder | 名探偵コナン | 萩原研二 | 松田陣平 | クロスオーバー | もっと評価されるべき!,萩原研二 | 松田阵平,萩原研二
Pixiv,11672448,サングラスの彼を救ったらスコッチと同居することになった【どうして】,2019-09-14T23:29:28+09:00,774,りょうう,https://www.pixiv.net/novel/show.php?id=11672448,コナン夢 | 松田陣平 | スコッチ | 救済 | 転生 | コナン夢小説500users入り,松田阵平 | 诸伏景光,松田阵平
Pixiv,11672396,松田さんとポンコツ後輩ちゃん,2019-09-14T23:20:26+09:00,346,林杏,https://www.pixiv.net/novel/show.php?id=11672396,コナン夢 | 名探偵コナン | 夢小説 | 女主 | 松田陣平,松田阵平,松田阵平
Pixiv,11672324,合コンに参加したら、松田さんも来てました,2019-09-14T23:10:01+09:00,797,こでまり,https://www.pixiv.net/novel/show.php?id=11672324,コナン夢 | 夢小説 | 松田陣平 | コナン夢小説500users入り,松田阵平,松田阵平
Pixiv,11672153,俺だけの特権,2019-09-14T22:40:35+09:00,971,こでまり,https://www.pixiv.net/novel/show.php?id=11672153,コナン夢 | 夢小説 | 松田陣平,松田阵平,松田阵平
Pixiv,11672111,波打ち際の告白,2019-09-14T22:33:50+09:00,43,和泉,https://www.pixiv.net/novel/show.php?id=11672111,腐向け | 松田陣平 | 萩原研二 | 松萩 | 松萩を愛でる会,松田阵平 | 萩原研二,松田阵平
Pixiv,11672044,お好み焼き,2019-09-14T22:21:46+09:00,34,しろと,https://www.pixiv.net/novel/show.php?id=11672044,萩原研二 | 松田陣平 | 爆処 | 萩松,萩原研二 | 松田阵平,萩原研二
Pixiv,11670855,√シェパード,2019-09-14T18:01:12+09:00,78,柚木,https://www.pixiv.net/novel/show.php?id=11670855,松田陣平 | 萩原研二 | 萩松 | 爆処,松田阵平 | 萩原研二,松田阵平
Pixiv,11670674,目標は普通に天寿全う！ if,2019-09-14T17:06:40+09:00,1577,雪村つばさ(元 翼),https://www.pixiv.net/novel/show.php?id=11670674,コナン夢 | オリ主 | 安室透 | 松田陣平 | 萩原研二 | モブ悪役 | コナン夢小説300users入り,降谷零 | 松田阵平 | 萩原研二,降谷零
Pixiv,11668701,消せない瞳,2019-09-14T01:54:52+09:00,192,ひたき,https://www.pixiv.net/novel/show.php?id=11668701,コナン夢 | オリ主 | 松田陣平 | 待ってました!,松田阵平,松田阵平
Pixiv,11668627,松田陣平は妻に弱い　５,2019-09-14T01:30:41+09:00,815,神有月＊ツイッターにいてます,https://www.pixiv.net/novel/show.php?id=11668627,コナン夢 | 松田陣平 | 女主人公 | コナン夢小説500users入り,松田阵平,松田阵平
Pixiv,11665657,落ちてきた女とメル友になった。,2019-09-13T14:15:18+09:00,991,んで(モド菌),https://www.pixiv.net/novel/show.php?id=11665657,松田陣平 | 萩原研二 | コナン夢 | コナン夢小説100users入り | コナン夢小説500users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,11664616,名探偵コナン　警察学校組妖怪パロネタ,2019-09-13T02:28:07+09:00,310,メルクリオ,https://www.pixiv.net/novel/show.php?id=11664616,コナン夢 | 名探偵コナン | 女主人公 | 妖怪パロ | 降谷零 | 諸伏景光 | 萩原研二 | 松田陣平 | 伊達航 | 警察学校組,降谷零 | 诸伏景光 | 萩原研二 | 松田阵平 | 伊达航,降谷零
Pixiv,11664456,メル友のグラサン天パの好みのタイプが謎。,2019-09-13T01:26:22+09:00,1056,んで(モド菌),https://www.pixiv.net/novel/show.php?id=11664456,松田陣平 | 萩原研二 | コナン夢 | コナン夢小説100users入り | コナン夢小説500users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,11664141,(4)サイレンのように鳴り響く超直感。〜病院は早めに行くことをオススメします。〜,2019-09-13T00:13:17+09:00,253,とかちーず@元佐藤奏都,https://www.pixiv.net/novel/show.php?id=11664141,コナン夢 | クロスオーバー | REBORN | 松田陣平 | 萩原研二,松田阵平 | 萩原研二,松田阵平
Pixiv,11664065,元アイドルと現役ファンな松田さん,2019-09-13T00:03:25+09:00,791,あるま,https://www.pixiv.net/novel/show.php?id=11664065,コナン夢 | オリ主 | 松田陣平 | 続きを全裸待機 | 衝撃のラスト | コナン夢小説300users入り,松田阵平,松田阵平
Pixiv,11664048,#7 松田を電撃ビリビリ攻撃して逃げたら追跡者に進化しちゃった話,2019-09-13T00:01:41+09:00,796,瑠璃,https://www.pixiv.net/novel/show.php?id=11664048,コナン夢 | 松田陣平 | 萩原研二 | ルパコナ | クロスオーバー | コナン夢小説100users入り | オリ主,松田阵平 | 萩原研二,松田阵平
Pixiv,11662165,猫になりたいって言ったらどうする12,2019-09-12T17:23:39+09:00,173,まなぴー,https://www.pixiv.net/novel/show.php?id=11662165,コナン夢 | オリ主 | 萩原研二 | 松田陣平 | お待ちしておりました!,萩原研二 | 松田阵平,萩原研二
Pixiv,11661351,土の下以外にだって興味はある……はず！,2019-09-12T10:56:44+09:00,499,表月風蓮/透琉,https://www.pixiv.net/novel/show.php?id=11661351,コナン夢 | 安室透 | 工藤新一 | 松田陣平 | 毛利蘭 | 萩原研二,降谷零 | 江户川柯南 | 松田阵平 | 萩原研二,降谷零
Pixiv,11660860,トラサレーヌ,2019-09-12T04:29:43+09:00,729,MooM＠執筆中,https://www.pixiv.net/novel/show.php?id=11660860,名探偵コナン | 友情 | 松田陣平 | 萩原研二 | 降谷零 | 諸伏景光 | 伊達航 | 警察学校組 | ハッピーエンド | コナン小説500users入り,松田阵平 | 萩原研二 | 降谷零 | 诸伏景光 | 伊达航,松田阵平
Pixiv,11660507,まーちゃん先輩は甘やかされる④,2019-09-12T01:10:42+09:00,1464,蛇鴉,https://www.pixiv.net/novel/show.php?id=11660507,オリ主 | コナン夢 | 松田陣平 | 萩原研二 | 警察学校組 | 厳しめ | 頑張って!!!強運さん超!頑張ってッ!!!!!! | コナン夢小説1000users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,11659676,幕間,2019-09-11T22:54:34+09:00,68,りゅしおん,https://www.pixiv.net/novel/show.php?id=11659676,二次創作 | コナン夢 | 原作改変 | 松田陣平 | 萩原研二,松田阵平 | 萩原研二,松田阵平
Pixiv,11656484,降谷くんの妹ちゃんは１１月を繰り返しているかもしれない,2019-09-11T01:15:51+09:00,2054,花冷え,https://www.pixiv.net/novel/show.php?id=11656484,コナン夢 | 転生 | 松田陣平 | 諸伏景光 | 降谷零 | コナン夢小説100users入り | 今でもお待ちしています,松田阵平 | 诸伏景光 | 降谷零,松田阵平
Pixiv,11655530,人は見た目が何パーセント？,2019-09-10T22:31:12+09:00,86,青色,https://www.pixiv.net/novel/show.php?id=11655530,コナン夢 | 突発ネタ | 松田陣平,松田阵平,松田阵平
Pixiv,11655113,まさかの再開。しかし原作キャラってマ？(困惑),2019-09-10T21:25:05+09:00,128,メルクリオ,https://www.pixiv.net/novel/show.php?id=11655113,名探偵コナン | コナン夢 | 松田陣平 | 萩原研二 | クロスオーバー? | 転生 | 女主人公,松田阵平 | 萩原研二,松田阵平
Pixiv,11654455,迷子の子猫の大冒険   5,2019-09-10T18:47:23+09:00,43,ちちち,https://www.pixiv.net/novel/show.php?id=11654455,オリキャラ | オリ主 | コナン夢 | 萩原研二 | 松田陣平 | 救済?,萩原研二 | 松田阵平,萩原研二
Pixiv,11652794,まーちゃん先輩は1200万人の1人③,2019-09-10T01:48:12+09:00,1697,蛇鴉,https://www.pixiv.net/novel/show.php?id=11652794,オリ主 | コナン夢 | 松田陣平 | 萩原研二 | 伊達航 | コナン君不運 | 子供に飴ちゃんあげてそうな歴戦雇われ殺し屋感漂う本日のゲスト | コナン夢小説1000users入り,松田阵平 | 萩原研二 | 伊达航,松田阵平
Pixiv,11650958,原作キャラとは(困惑)　設定,2019-09-09T20:39:07+09:00,265,メルクリオ,https://www.pixiv.net/novel/show.php?id=11650958,名探偵コナン | 戦国BASARA | コナン夢 | 萩原研二 | 松田陣平 | 転生 | 女主人公 | クロスオーバー? | ﾜｧアグレッシブ…BASARAだからネ!(遠目)(是非もなし,萩原研二 | 松田阵平,萩原研二
Pixiv,11648016,かりそめはバーボンに溶かして ≪大観覧車爆弾事件≫,2019-09-09T00:24:19+09:00,10,ねこ,https://www.pixiv.net/novel/show.php?id=11648016,オリ主 | コナン夢 | 松田陣平,松田阵平,松田阵平
Pixiv,11645110,まぁいいか－理想と現実－【DC】,2019-09-08T16:46:45+09:00,206,タカセ,https://www.pixiv.net/novel/show.php?id=11645110,コナン夢 | オリ主 | 松田陣平 | 諸伏景光 | 降谷零 | 萩原研二,松田阵平 | 诸伏景光 | 降谷零 | 萩原研二,松田阵平
Pixiv,11644024,輪廻転生したら親友が弟になった件,2019-09-08T11:25:19+09:00,147,Lucifer,https://www.pixiv.net/novel/show.php?id=11644024,名探偵コナン | 松田陣平 | 萩原研二 | 爆処組 | 輪廻転生 | 警察学校組,松田阵平 | 萩原研二,松田阵平
Pixiv,11643791,１１月７日,2019-09-08T09:55:04+09:00,86,りゅしおん,https://www.pixiv.net/novel/show.php?id=11643791,二次創作 | コナン夢 | オリ主 | 原作改変 | 救済 | 松田陣平 | 萩原研二,松田阵平 | 萩原研二,松田阵平
Pixiv,11642349,短編2本・松田陣平は恋をしている,2019-09-07T23:54:05+09:00,194,ライアパトカ,https://www.pixiv.net/novel/show.php?id=11642349,コナン夢 | コナン男主 | 夢小説 | 男主 | 男主人公 | 腐向け,,
Pixiv,11639445,「萩原さんはロリに守られているらしい」,2019-09-07T11:35:03+09:00,816,しろくろ,https://www.pixiv.net/novel/show.php?id=11639445,コナン夢 | 男主 | 萩原研二 | 松田陣平 | 諸伏景光 | 安室透 | コナン夢小説100users入り,萩原研二 | 松田阵平 | 诸伏景光 | 降谷零,萩原研二
Pixiv,11638878,希望厨の絶望絶滅計画 2日目,2019-09-07T06:34:10+09:00,184,まんたんたん,https://www.pixiv.net/novel/show.php?id=11638878,コナン夢 | クロスオーバー | オリ主 | ダンガンロンパ | 成り代わり | 救済 | 松田陣平,松田阵平,松田阵平
Pixiv,11638794,住んでた家が爆発してイケメンズとメル友になった。,2019-09-07T05:04:16+09:00,1416,んで(モド菌),https://www.pixiv.net/novel/show.php?id=11638794,松田陣平 | 萩原研二 | コナン夢 | コナン夢小説100users入り | コナン夢小説1000users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,11638588,扉を開けたら推しの恋人になってた私　番外編6,2019-09-07T02:25:46+09:00,734,晶,https://www.pixiv.net/novel/show.php?id=11638588,コナン夢 | 警察学校組 | 諸伏景光 | 松田陣平 | 飯テロ | お腹が空いている時に読んだら駄目 | なぜ深夜に投稿したのか訴訟も辞さない,诸伏景光 | 松田阵平,诸伏景光
Pixiv,11638389,まーちゃん先輩は死神に勝てない②,2019-09-07T01:23:59+09:00,1865,蛇鴉,https://www.pixiv.net/novel/show.php?id=11638389,オリ主 | コナン夢 | 松田陣平 | 萩原研二 | 警察学校組 | キミ(初希)がいれば | コナン夢小説1000users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,11637882,松田さんに跨ったが負け,2019-09-07T00:00:01+09:00,443,ゆう@新刊通販中,https://www.pixiv.net/novel/show.php?id=11637882,decnプラス | 警察学校組 | 松田陣平 | 名探偵コナン,松田阵平,松田阵平
Pixiv,11636999,11日目:きぐるみを着て②【萩松】,2019-09-06T21:41:25+09:00,47,スギモトカズ,https://www.pixiv.net/novel/show.php?id=11636999,腐向け | 萩松 | 萩原研二 | 松田陣平,萩原研二 | 松田阵平,萩原研二
Pixiv,11636345,ヴァンパイアさん最推しな友達と後輩が出来る,2019-09-06T18:59:45+09:00,196,瑠璃　花梨,https://www.pixiv.net/novel/show.php?id=11636345,コナン夢 | 腐向け | 人外主 | 男主人公 | 救済 | 萩原研二 | 松田陣平 | ウイスキートリオ,萩原研二 | 松田阵平,萩原研二
Pixiv,11636258,なぁ、そいつ俺のなんだけど,2019-09-06T18:31:22+09:00,758,八雲＠スローに更新中,https://www.pixiv.net/novel/show.php?id=11636258,萩松 | 萩原研二 | 松田陣平 | 腐向け | まじコナ腐500users入り,萩原研二 | 松田阵平,萩原研二
Pixiv,11635806,【告知あり】うちの旦那に妊娠を報告しました【松田編】,2019-09-06T15:45:46+09:00,526,手羽崎とりの,https://www.pixiv.net/novel/show.php?id=11635806,コナン夢 | 松田陣平,松田阵平,松田阵平
Pixiv,11634100,行きつけの喫茶店に見知ったイケメンと再会してビビった,2019-09-06T00:08:06+09:00,176,H@Lu,https://www.pixiv.net/novel/show.php?id=11634100,オリ主 | コナン夢 | 萩原研二 | 松田陣平 | 安室透,萩原研二 | 松田阵平 | 降谷零,萩原研二
Pixiv,11634048,同期似の仔猫を拾った四年後,2019-09-06T00:01:09+09:00,885,七星,https://www.pixiv.net/novel/show.php?id=11634048,コナン夢 | オリ主 | 松田陣平 | 萩原研二 | 続きをお恵みください,松田阵平 | 萩原研二,松田阵平
Pixiv,11633596,タイム,2019-09-05T23:01:06+09:00,172,大羽,https://www.pixiv.net/novel/show.php?id=11633596,コナン夢 | 夢小説 | 松田陣平 | ファンタジー要素あり,松田阵平,松田阵平
Pixiv,11632935,まーちゃん先輩は思い出す①,2019-09-05T21:03:10+09:00,6177,蛇鴉,https://www.pixiv.net/novel/show.php?id=11632935,コナン夢 | オリ主 | 萩原研二 | 松田陣平 | 伊達航 | 転生 | 幼女主 | コナン夢小説5000users入り,萩原研二 | 松田阵平 | 伊达航,萩原研二
Pixiv,11632620,11日目:きぐるみを着て【萩松】,2019-09-05T19:51:59+09:00,56,スギモトカズ,https://www.pixiv.net/novel/show.php?id=11632620,腐向け | 萩原研二 | 松田陣平 | 萩松,萩原研二 | 松田阵平,萩原研二
Pixiv,11631944,『生まれ変わった彼氏が××だった件』【松田夢】,2019-09-05T16:09:13+09:00,123,手羽崎とりの,https://www.pixiv.net/novel/show.php?id=11631944,コナン夢 | 松田陣平,松田阵平,松田阵平
Pixiv,11630277,【番外編】落とし方を知らない,2019-09-05T00:00:02+09:00,665,ねこた(更新停止中),https://www.pixiv.net/novel/show.php?id=11630277,コナン夢 | 松田陣平 | ヤンデレ | 夢主 | 女主人公 | コナン夢小説100users入り,松田阵平,松田阵平
Pixiv,11629792,この度ジン君を息子として迎えることになりました 6,2019-09-04T22:45:32+09:00,547,あるま,https://www.pixiv.net/novel/show.php?id=11629792,コナン夢 | オリ主 | 松田陣平,松田阵平,松田阵平
Pixiv,11628935,【単発ネタ】灰猫の宝箱,2019-09-04T20:04:40+09:00,100,んで(モド菌),https://www.pixiv.net/novel/show.php?id=11628935,コナン夢 | 萩原研二 | 松田陣平,萩原研二 | 松田阵平,萩原研二
Pixiv,11627821,松田「俺の彼女の様子が変なんだが」,2019-09-04T12:34:14+09:00,982,浅葱璃,https://www.pixiv.net/novel/show.php?id=11627821,コナン夢 | オリ主 | 松田陣平,松田阵平,松田阵平
Pixiv,11626895,ねぇ、それ俺のものなんだけど,2019-09-04T01:26:32+09:00,698,八雲＠スローに更新中,https://www.pixiv.net/novel/show.php?id=11626895,萩松 | 萩原研二 | 松田陣平 | R-15 | 腐向け | まじコナ腐500users入り,萩原研二 | 松田阵平,萩原研二
